year,category,oznaka_ceste,road_number,counter_id,naziv,smjer,pgdp,pldp,od,do,section_desc,length_km,brojenje,lat,lon,od_loc,do_loc,length_km_loc,naziv_loc
2022,ZC,ŽC2089,2089,1331,"Križevci, Lepušićeva ulica",,2039.0,1974.0,ŽC2180,DC22,Ž2180 - D22,5.8,NAB,46.04292,16.5414,ŽC2180,DC22,5.8,"Križevci, Lepušićeva ulica"
2022,ZC,ŽC2096,2096,1134,Prigorje,,1471.0,1564.0,DC207,LC22091,D207 - L22091,8.9,PAB,,,,,,
2022,ZC,ŽC2101,2101,1254,Vulišinec,,1923.0,1935.0,LC25108,ŽC2058,L25108 - Ž2058,2.5,NAB,46.21677,16.03623,LC25108,ŽC2058,2.5,Vulišinec
2022,ZC,ŽC2101,2101,1262,Nova Ves Petrijanečka,,1813.0,1864.0,LC25070,DC2,L25070 - D2,1.3,PAB,,,,,,
2022,ZC,ŽC2114,2114,1318,Sigetec,,2235.0,2239.0,ŽC2113,LC26032,Ž2113 - L26032,2.0,NAB,46.192012,16.913831,ŽC2113,LC26032,2.0,Sigetec
2022,ZC,ŽC2114,2114,1404,Molve,,396.0,433.0,LC26037,DC210,L26037 - D210,3.3,NAB,46.12343,17.03022,LC26037,DC210,3.3,Molve
2022,ZC,ŽC2125,2125,1130,Mihovljan - zapad,zapad,1344.0,1135.0,LC22015,ŽC2126,L22015 - Ž2126,1.5,NAB,46.14488,15.9628,LC22015,ŽC2126,1.5,Mihovljan - zapad
2022,ZC,ŽC2143,2143,1316,Hudovljani,,798.0,783.0,LC26094,LC26094,L26094 - L26094,3.8,NAB,46.078917,16.802638,LC26094,LC26094,3.8,Hudovljani
2022,ZC,ŽC2150,2150,1325,Delovi,,599.0,660.0,ŽC2147,DC2,Ž2147 - D2,6.3,NAB,46.119641,16.957428,ŽC2147,DC2,6.3,Delovi
2022,ZC,ŽC2151,2151,1135,Gaber,,819.0,856.0,LC22006,LC22007,L22006 - L22007,2.2,PAB,,,,,,
2022,ZC,ŽC2155,2155,1136,Klokovec,,1790.0,1852.0,LC22041,DC507,L22041 - D507,2.3,PAB,,,,,,
2022,ZC,ŽC2160,2160,1137,Štrucljevo,,1108.0,1146.0,ŽC2161,ŽC2195,Ž2161 - Ž2195,5.0,PAB,,,,,,
2022,ZC,ŽC2168,2168,1258,Mali Bukovec,,1982.0,2048.0,DC29,ŽC2264,D29 - Ž2264,5.2,PAB,,,,,,
2022,ZC,ŽC2169,2169,1259,Borkovec,,1330.0,1394.0,ŽC2129,ŽC2129,Ž2129 - Ž2129,2.2,PAB,,,,,,
2022,ZC,ŽC2175,2175,1251,Kračevec,,814.0,771.0,LC25158,LC25163,L25158 - L25163,3.9,NAB,46.08183,16.3071,LC25158,LC25163,3.9,Kračevec
2022,ZC,ŽC2183,2183,1329,Virje,,1138.0,1140.0,DC2,DC43,D2 - D43,4.6,NAB,46.05653,16.9896,DC2,DC43,4.6,Virje
2022,ZC,ŽC2186,2186,1932,Zaprešić - sjever,sjever,,,ŽC2195,ŽC2262,Ž2195 - Ž2262,1.8,NAB,45.880994,15.798199,ŽC2195,ŽC2262,1.8,Zaprešić - sjever
2022,ZC,ŽC2195,2195,1138,Jezero Klanječko,,2152.0,2194.0,DC205,ŽC2191,D205 - Ž2191,2.3,PAB,,,,,,
2022,ZC,ŽC2195,2195,1940,Pojatno - jug,jug,3012.0,2304.0,LC31022,ŽC2186,L31022 - Ž2186,1.6,NAB,45.89852,15.79827,LC31022,ŽC2186,1.6,Pojatno - jug
2022,ZC,ŽC2209,2209,1327,"Križevci, Teslina ulica",,7658.0,7004.0,DC22,LC26138,D22 - L26138,1.1,NAB,46.0184,16.5374,DC22,LC26067,0.8,"Križevci, Teslina ulica"
2022,ZC,ŽC2212,2212,1332,Križevački Lemeš,,753.0,597.0,DC41,ŽC2228,D41 - Ž2228,4.6,NAB,46.02193,16.58047,DC41,ŽC2228,4.6,Križevački Lemeš
2022,ZC,ŽC2217,2217,1938,Stubička Slatina,,3471.0,3451.0,ŽC2218,LC22100,Ž2218 - L22100,1.7,NAB,45.9756,15.86103,ŽC2218,LC22100,1.7,Stubička Slatina
2022,ZC,ŽC2220,2220,1941,Ivanec Bistranski,,3329.0,3017.0,ŽC3007,G.A.P.,Ž3007 - G.A.P.,5.0,NAB,45.86205,15.84063,ŽC2262,G.A.P.,3.8,Ivanec Bistranski
2022,ZC,ŽC2224,2224,2054,Karivaroš,,1406.0,1451.0,ŽC2226,DC29,Ž2226 - D29,7.6,PAB,,,,,,
2022,ZC,ŽC2231,2231,2130,Sišćani,,594.0,597.0,DC43,ŽC3283,D43 - Ž3283,3.1,PAB,,,,,,
2022,ZC,ŽC2248,2248,1139,Jelenjak,,1055.0,1135.0,ŽC2151,ŽC2241,Ž2151 - Ž2241,5.8,PAB,,,,,,
2022,ZC,ŽC2258,2258,1102,Pleš (Bednja),,1505.0,1605.0,LC25012,LC25105,L25012 - L25105,2.4,NAB,46.23802,15.9636,LC25012,LC25105,2.4,Pleš (Bednja)
2022,ZC,ŽC2264,2264,1144,Bračak,,5571.0,5640.0,DC14,DC14,D14 - D14,4.8,PAB,,,,,,
2022,ZC,ŽC2264,2264,1238,Poznanovec,,5708.0,5522.0,ŽC2201,ŽC2168,Ž2201 - Ž2168,0.8,NAB,46.052241,16.037029,ŽC2201,ŽC2168,0.8,Poznanovec
2022,ZC,ŽC3002,3002,1317,Križevci,,2768.0,2713.0,LC26064,ŽC3034,L26064 - Ž3034,1.8,NAB,46.022118,16.532021,LC26064,ŽC3034,1.8,Križevci
2022,ZC,ŽC3003,3003,2133,Kraljevac,,478.0,480.0,ŽC2143,LC26121,Ž2143 - L26121,5.0,PAB,,,,,,
2022,ZC,ŽC3016,3016,2052,Brezovec Zelinski,,2988.0,2836.0,LC31037,ŽC3017,L31037 - Ž3017,2.4,NAB,45.90717,16.25997,LC31037,ŽC3017,2.4,Brezovec Zelinski
2022,ZC,ŽC3027,3027,2225,Šandrovac,,671.0,725.0,ŽC3029,ŽC2232,Ž3029 - Ž2232,2.5,NAB,45.90677,17.01952,ŽC3029,ŽC2232,2.5,Šandrovac
2022,ZC,ŽC3034,3034,2050,Dugo Selo - zapad,zapad,12478.0,10240.0,G.A.P.,LC31108,G.A.P. - L31108,2.1,NAB,45.8103,16.20345,G.A.P.,ŽC3070,1.9,Dugo Selo - zapad
2022,ZC,ŽC3034,3034,2051,Lonjica,,4021.0,3769.0,ŽC3075,LC31051,Ž3075 - L31051,1.6,NAB,45.85882,16.32778,ŽC3075,LC31219,1.5,Lonjica
2022,ZC,ŽC3034,3034,2006,Vrbovečki Pavlovec,,3529.0,3593.0,LC31054,ŽC3052,L31054 - Ž3052,2.4,PAB,,,,,,
2022,ZC,ŽC3035,3035,1948,Javorje,,2199.0,2248.0,LC31215,DC225,L31215 - D225,1.7,PAB,,,,,,
2022,ZC,ŽC3041,3041,2055,Kloštar Ivanić,,3598.0,3718.0,ŽC3122,ŽC3074,Ž3122 - Ž3074,4.4,PAB,,,,,,
2022,ZC,ŽC3055,3055,1949,Donja Reka,,3103.0,3392.0,ŽC3104,DC1,Ž3104 - D1,2.9,PAB,,,,,,
2022,ZC,ŽC3061,3061,1950,Žitarka,,8304.0,8249.0,ŽC3066,DC1,Ž3066 - D1,1.9,PAB,,,,,,
2022,ZC,ŽC3063,3063,1947,Bestovje,,8889.0,7807.0,DC231,ŽC3060,D231 - Ž3060,2.6,NAB,45.80735,15.81142,A3,ŽC3060,2.6,Bestovje
2022,ZC,ŽC3064,3064,1946,Rakitje,,3273.0,3296.0,ŽC3063,LC31101,Ž3063 - L31101,1.7,NAB,45.80047,15.82468,ŽC3063,LC31101,1.7,Rakitje
2022,ZC,ŽC3067,3067,1951,Donji Stupnik,,2592.0,2810.0,LC10166,DC1,L10166 - D1,3.2,PAB,,,,,,
2022,ZC,ŽC3070,3070,2053,Rugvica,,8788.0,8669.0,ŽC3034,DC43,Ž3034 - D43,4.8,NAB,45.77053,16.23257,ŽC3034,DC43,4.8,Rugvica
2022,ZC,ŽC3074,3074,2056,Gornja Greda,,4067.0,4235.0,ŽC3034,LC31171,Ž3034 - L31171,11.0,PAB,,,,,,
2022,ZC,ŽC3082,3082,2132,Donja Šušnjara,,152.0,155.0,LC37067,DC26,L37067 - D26,14.3,PAB,,,,,,
2022,ZC,ŽC3090,3090,2134,Tociljevac,,428.0,437.0,LC37074,ŽC3092,L37074 - Ž3092,9.0,PAB,,,,,,
2022,ZC,ŽC3102,3102,1945,Volavje,,1752.0,1778.0,DC1,LC31135,D1 - L31135,4.6,NAB,45.65345,15.60833,DC1,LC31135,4.6,Volavje
2022,ZC,ŽC3106,3106,1944,Kupinec,,1714.0,1761.0,LC10165,ŽC1037,L10165 - Ž1037,6.8,NAB,45.6403,15.81367,LC10165,ŽC1037,6.8,Kupinec
2022,ZC,ŽC3121,3121,2044,Lijeva Luka,,525.0,479.0,ŽC3041,LC33012,Ž3041 - L33012,6.8,NAB,45.61245,16.35453,LC33011,LC33012,3.2,Lijeva Luka
2022,ZC,ŽC3124,3124,2124,Graberje Ivanićko,,3678.0,3480.0,DC43,ŽC3126,D43 - Ž3126,5.9,NAB,45.7078,16.476164,ŽC3125,ŽC3126,5.6,Graberje Ivanićko
2022,ZC,ŽC3124,3124,2126,Popovača,,9455.0,9097.0,LC33018,ŽC3131,L33018 - Ž3131,0.4,NAB,45.56752,16.63272,LC33018,ŽC3131,0.4,Popovača
2022,ZC,ŽC3124,3124,3313,Kutina,,5385.0,5217.0,ŽC3212,ŽC3213,Ž3212 - Ž3213,3.4,NAB,45.47043,16.79783,ŽC3212,ŽC3213,3.4,Kutina
2022,ZC,ŽC3124,3124,3314,Brestača,,4618.0,4493.0,ŽC3249,DC47,Ž3249 - D47,4.1,NAB,45.35498,16.96245,ŽC3249,DC47,4.1,Brestača
2022,ZC,ŽC3128,3128,2129,Suhaja,,1074.0,1053.0,DC43,ŽC3130,D43 - Ž3130,11.8,NAB,45.7316,16.63022,DC26,ŽC3130,11.8,Suhaja
2022,ZC,ŽC3133,3133,2223,Ladislav,,873.0,801.0,DC28,DC45,D28 - D45,8.2,NAB,45.70797,17.0306,DC28,ŽC3132,8.0,Ladislav
2022,ZC,ŽC3141,3141,3029,Kučevice,,515.0,720.0,LC34056,DC541,L34056 - D541,3.1,NAB,45.4909,15.3968,LC34056,DC541,3.1,Kučevice
2022,ZC,ŽC3144,3144,1808,Tomašnica,,361.0,439.0,DC6,LC34028,D6 - L34028,6.8,PAB,,,,,,
2022,ZC,ŽC3152,3152,3121,Dugo Selo Lasinjsko,,249.0,284.0,LC33198,ŽC3194,L33198 - Ž3194,9.4,NAB,45.47925,15.89713,LC33198,ŽC3194,9.4,Dugo Selo Lasinjsko
2022,ZC,ŽC3167,3167,2136,Ciglenica,,1150.0,1194.0,DC45,LC37140,D45 - L37140,5.5,PAB,,,,,,
2022,ZC,ŽC3168,3168,3312,Poljana,,1795.0,1789.0,ŽC4236,ŽC3167,Ž4236 - Ž3167,5.6,NAB,45.47035,16.9777,ŽC4236,ŽC3167,5.6,Poljana
2022,ZC,ŽC3169,3169,2226,Trojeglava,,406.0,426.0,LC37149,LC37150,L37149 - L37150,3.1,PAB,,,,,,
2022,ZC,ŽC3175,3175,3033,Ogulin - sjeveroistok,,367.0,416.0,LC34104,DC42,L34104 - D42,12.1,NAB,45.27002,15.25573,LC34104,DC42,12.1,Ogulin - sjeveroistok
2022,ZC,ŽC3176,3176,3034,Erdelj,,632.0,789.0,LC34102,DC23,L34102 - D23,3.9,NAB,45.36785,15.3634,LC34102,DC23,3.9,Erdelj
2022,ZC,ŽC3179,3179,3036,Novigrad na Dobri,,727.0,858.0,ŽC3180,LC34066,Ž3180 - L34066,3.9,PAB,,,,,,
2022,ZC,ŽC3182,3182,3030,Sveti Petar Mrežnički,,2113.0,2207.0,ŽC3184,ŽC3183,Ž3184 - Ž3183,3.4,NAB,45.43698,15.49727,ŽC3184,ŽC3183,3.4,Sveti Petar Mrežnički
2022,ZC,ŽC3185,3185,3120,Belaj,,1999.0,2109.0,LC34080,LC34082,L34080 - L34082,2.9,NAB,45.42393,15.5495,LC34080,LC34082,2.9,Belaj
2022,ZC,ŽC3186,3186,3122,Podgorje,,144.0,160.0,DC6,LC33194,D6 - L33194,9.8,NAB,45.33956,15.86129,DC6,LC33194,9.8,Podgorje
2022,ZC,ŽC3189,3189,3118,Krnjak,,512.0,530.0,LC34114,DC1,L34114 - D1,3.4,NAB,45.3369,15.60265,LC34114,DC1,3.4,Krnjak
2022,ZC,ŽC3201,3201,3212,Hrastovica,,1514.0,1329.0,DC30,ŽC3235,D30 - Ž3235,6.9,NAB,45.40795,16.29333,DC30,ŽC3235,6.9,Hrastovica
2022,ZC,ŽC3229,3229,3123,Staro Selo Topusko,,473.0,625.0,LC33080,ŽC3228,L33080 - Ž3228,12.2,NAB,45.267,15.97167,LC33080,ŽC3228,12.2,Staro Selo Topusko
2022,ZC,ŽC3231,3231,3211,Gornje Selište,,1401.0,1385.0,DC6,LC33086,D6 - L33086,1.9,NAB,45.32197,16.0691,DC6,LC33086,1.9,Gornje Selište
2022,ZC,ŽC3234,3234,3213,Ravno Rašće,,279.0,288.0,DC6,LC33196,D6 - L33196,2.2,NAB,45.29982,16.13362,DC6,LC33196,2.2,Ravno Rašće
2022,ZC,ŽC3252,3252,3416,Stari Grabovac,,2494.0,2531.0,ŽC3250,LC33144,Ž3250 - L33144,11.4,NAB,45.32202,17.00992,DC312,LC33144,11.4,Stari Grabovac
2022,ZC,ŽC3254,3254,3031,Puškarići,,1718.0,1855.0,LC34098,DC42,L34098 - D42,0.8,NAB,45.26783,15.19815,LC34098,DC42,0.8,Puškarići
2022,ZC,ŽC3256,3256,3116,Slunj centar,,1250.0,1952.0,LC34151,DC1,L34151 - D1,0.7,NAB,45.11488,15.57858,LC34151,DC1,0.7,Slunj centar
2022,ZC,ŽC3258,3258,3115,Gornje Taborište,,2638.0,3018.0,DC1,LC34140,D1 - L34140,0.3,NAB,45.12545,15.57995,DC1,LC34140,0.3,Gornje Taborište
2022,ZC,ŽC3266,3266,3117,Gornji Popovac,,1014.0,1335.0,LC34153,LC34154,L34153 - L34154,6.8,NAB,45.1162,15.59482,LC34153,ŽC3303,5.3,Gornji Popovac
2022,ZC,ŽC3272,3272,2216,Badljevina - istok,istok,728.0,737.0,ŽC3172,DC5,Ž3172 - D5,4.4,NAB,45.51385,17.2025,ŽC3172,DC5,4.4,Badljevina - istok
2022,ZC,ŽC3284,3284,2131,Marčani,,340.0,346.0,DC43,LC31126,D43 - L31126,6.7,PAB,,,,,,
2022,ZC,ŽC3290,3290,3119,Kolarić,,2079.0,2957.0,DC1,DC216,D1 - D216,10.5,NAB,45.32825,15.61572,DC1,DC216,10.5,Kolarić
2022,ZC,ŽC3294,3294,3320,Staza,,940.0,999.0,DC224,LC33120,D224 - L33120,2.9,NAB,45.32613,16.590072,LC33129,LC33120,2.7,Staza
2022,ZC,ŽC3294,3294,3315,Donji Cerovljani,,506.0,555.0,LC33177,LC33178,L33177 - L33178,3.7,NAB,45.21053,16.78848,LC33177,LC33178,3.7,Donji Cerovljani
2022,ZC,ŽC3297,3297,1807,Podbrežje,,1369.0,1393.0,LC31185,ŽC3099,L31185 - Ž3099,3.2,NAB,45.62357,15.48915,LC31185,ŽC3099,3.2,Podbrežje
2022,ZC,ŽC3300,3300,2123,Klokočevac,,4947.0,4730.0,DC28,G.A.P.,D28 - G.A.P.,0.8,NAB,45.93162,16.7851,DC28,DC43,6.0,Klokočevac
2022,ZC,ŽC3301,3301,2224,Koreničani,,1008.0,1021.0,ŽC3094,LC40022,Ž3094 - L40022,12.4,NAB,45.65712,17.35838,ŽC3094,LC40022,12.4,Koreničani
2022,ZC,ŽC3301,3301,2219,Pepelana,,876.0,904.0,LC40044,ŽC4022,L40044 - Ž4022,4.9,NAB,45.74383,17.49835,LC40044,LC40031,4.6,Pepelana
2022,ZC,ŽC4002,4002,2220,Otrovanec,,2138.0,2135.0,DC2,LC40002,D2 - L40002,3.2,NAB,45.93257,17.21563,DC2,LC40002,3.2,Otrovanec
2022,ZC,ŽC4002,4002,2227,Velika Pisanica,,513.0,528.0,LC37081,DC28,L37081 - D28,2.1,PAB,,,,,,
2022,ZC,ŽC4007,4007,2221,Rogovac,,1005.0,1096.0,DC2,ŽC4008,D2 - Ž4008,4.5,NAB,45.90542,17.29468,DC2,ŽC4008,4.5,Rogovac
2022,ZC,ŽC4022,4022,2222,Borova,,968.0,998.0,G.A.P.,LC40024,G.A.P. - L40024,2.3,NAB,45.78817,17.45792,G.A.P.,LC40024,2.3,Borova
2022,ZC,ŽC4024,4024,2310,Suhopolje,,1158.0,1200.0,DC538,LC40027,D538 - L40027,1.8,NAB,45.80928,17.52287,DC538,LC40027,1.8,Suhopolje
2022,ZC,ŽC4024,4024,2309,Čađavica,,462.0,447.0,LC40041,DC34,L40041 - D34,5.3,NAB,45.76377,17.83185,LC40041,DC34,5.3,Čađavica
2022,ZC,ŽC4030,4030,2308,Krčenik,,544.0,527.0,DC34,ŽC4045,D34 - Ž4045,10.2,NAB,45.75367,17.96798,DC34,ŽC4045,10.2,Krčenik
2022,ZC,ŽC4030,4030,2311,Crnac,,584.0,605.0,ŽC4045,LC40065,Ž4045 - L40065,2.8,NAB,45.68133,17.93488,ŽC4045,LC40065,2.8,Crnac
2022,ZC,ŽC4030,4030,2312,Orahovica,,1493.0,1241.0,ŽC4070,LC40080,Ž4070 - L40080,1.3,NAB,45.52767,17.87872,ŽC4070,LC40080,1.3,Orahovica
2022,ZC,ŽC4030,4030,3519,Ferovac,,1332.0,1299.0,ŽC4101,LC41043,Ž4101 - L41043,3.7,NAB,45.38545,17.86167,ŽC4101,LC41043,3.7,Ferovac
2022,ZC,ŽC4030,4030,3518,Gradac,,2826.0,2897.0,LC41056,DC38,L41056 - D38,3.0,NAB,45.298,17.80806,LC41056,DC38,3.0,Gradac
2022,ZC,ŽC4031,4031,2413,Šljivoševci,,983.0,983.0,DC53,ŽC4049,D53 - Ž4049,2.6,NAB,45.656905,18.216835,DC53,ŽC4049,2.6,Šljivoševci
2022,ZC,ŽC4041,4041,2518,Jagodnjak,,1458.0,1491.0,DC517,ŽC4054,D517 - Ž4054,13.9,NAB,45.69785,18.6063,DC517,ŽC4054,13.9,Jagodnjak
2022,ZC,ŽC4042,4042,2519,Lug,,1747.0,1815.0,LC44139,ŽC4056,L44139 - Ž4056,6.2,NAB,45.6658,18.75995,LC44139,ŽC4056,6.2,Lug
2022,ZC,ŽC4050,4050,2414,Belišće - istok,istok,6340.0,5977.0,DC517,ŽC4051,D517 - Ž4051,3.3,NAB,45.67365,18.41348,DC517,ŽC4051,3.3,Belišće - istok
2022,ZC,ŽC4067,4067,2416,Brođanci,,1240.0,1342.0,DC2,ŽC4081,D2 - Ž4081,5.3,NAB,45.54462,18.44967,DC2,ŽC4081,5.3,Brođanci
2022,ZC,ŽC4075,4075,2412,Pribiševci,,2838.0,2740.0,ŽC4076,DC53,Ž4076 - D53,2.8,NAB,45.53087,18.09035,ŽC4076,DC53,2.8,Pribiševci
2022,ZC,ŽC4085,4085,2520,Livana,,7380.0,7024.0,ŽC4247,G.A.P.,Ž4247 - G.A.P.,1.9,NAB,45.52865,18.605824,ŽC4247,G.A.P.,1.9,Livana
2022,ZC,ŽC4100,4100,3527,Donji Lipovac,,791.0,846.0,LC42010,ŽC4158,L42010 - Ž4158,4.4,PAB,,,,,,
2022,ZC,ŽC4105,4105,3627,Budimci,,1854.0,1693.0,LC44048,ŽC4080,L44048 - Ž4080,5.2,NAB,45.46088,18.3187,LC44048,ŽC4080,5.2,Budimci
2022,ZC,ŽC4106,4106,3628,Krndija,,601.0,659.0,ŽC4105,LC44105,Ž4105 - L44105,3.4,NAB,45.45245,18.38127,ŽC4105,LC44105,3.4,Krndija
2022,ZC,ŽC4111,4111,3727,Bobota,,2066.0,2042.0,DC2,LC46002,D2 - L46002,3.1,NAB,45.4263,18.85748,DC2,LC46002,3.1,Bobota
2022,ZC,ŽC4113,4113,3522,Pasikovci - sjever,sjever,272.0,287.0,DC38,LC41022,D38 - L41022,5.5,NAB,45.39058,17.50845,DC38,LC41022,5.5,Pasikovci - sjever
2022,ZC,ŽC4115,4115,3521,Alilovci,,1618.0,1566.0,ŽC4101,G.A.P.,Ž4101 - G.A.P.,6.2,NAB,45.3816,17.69413,ŽC4101,G.A.P.,6.2,Alilovci
2022,ZC,ŽC4116,4116,3523,Vetovo,,1830.0,1901.0,ŽC4101,DC51,Ž4101 - D51,7.0,NAB,45.40627,17.78853,ŽC4101,DC51,7.0,Vetovo
2022,ZC,ŽC4121,4121,3728,Korog,,616.0,595.0,ŽC4122,ŽC4148,Ž4122 - Ž4148,6.3,NAB,45.40283,18.7494,ŽC4122,ŽC4148,6.3,Korog
2022,ZC,ŽC4130,4130,3724,Semeljci,,2580.0,2549.0,LC44134,ŽC4132,L44134 - Ž4132,1.5,NAB,45.358418,18.534916,LC44134,ŽC4132,1.5,Semeljci
2022,ZC,ŽC4133,4133,3725,Vrbica,,1738.0,1702.0,ŽC4148,DC46,Ž4148 - D46,2.7,NAB,45.30472,18.55957,LC44135,DC46,2.6,Vrbica
2022,ZC,ŽC4137,4137,3729,Bogdanovci,,1372.0,1338.0,DC55,G.A.P.,D55 - G.A.P.,9.3,NAB,45.33732,18.9278,DC55,G.A.P.,9.3,Bogdanovci
2022,ZC,ŽC4141,4141,3414,Cernik,,4159.0,4247.0,ŽC4139,ŽC4158,Ž4139 - Ž4158,1.9,NAB,45.27172,17.38337,ŽC4139,ŽC4158,1.9,Cernik
2022,ZC,ŽC4150,4150,3730,Petrovci,,974.0,955.0,G.A.P.,LC46013,G.A.P. - L46013,3.7,NAB,45.29638,18.9487,G.A.P.,LC46013,3.7,Petrovci
2022,ZC,ŽC4158,4158,3417,Mašić,,3119.0,3245.0,LC42005,ŽC4156,L42005 - Ž4156,7.0,NAB,45.26575,17.32475,LC42005,ŽC4156,7.0,Mašić
2022,ZC,ŽC4158,4158,3413,Rešetari,,6339.0,6531.0,ŽC4142,ŽC4143,Ž4142 - Ž4143,3.0,NAB,45.25657,17.42747,ŽC4142,ŽC4143,3.0,Rešetari
2022,ZC,ŽC4170,4170,3731,Andrijaševci,,2801.0,2958.0,ŽC4166,ŽC4167,Ž4166 - Ž4167,5.8,NAB,45.21747,18.72817,ŽC4166,ŽC4167,5.8,Andrijaševci
2022,ZC,ŽC4173,4173,3811,Lovas,,1655.0,2163.0,ŽC4174,DC46,Ž4174 - D46,5.9,NAB,45.1736,19.15615,ŽC4174,DC46,5.9,Lovas
2022,ZC,ŽC4202,4202,3517,Gromačnik,,4895.0,4837.0,DC525,G.A.P.,D525 - G.A.P.,3.6,NAB,45.17862,17.95947,DC525,G.A.P.,3.6,Gromačnik
2022,ZC,ŽC4202,4202,3624,Bukovlje,,7309.0,7301.0,LC42040,ŽC4187,L42040 - Ž4187,3.9,NAB,45.18367,18.07475,LC42040,ŽC4187,3.9,Bukovlje
2022,ZC,ŽC4202,4202,3631,Čajkovci,,2334.0,2343.0,ŽC4190,DC7,Ž4190 - D7,4.8,NAB,45.19715,18.38118,ŽC4190,DC7,4.8,Čajkovci
2022,ZC,ŽC4210,4210,3623,Gornja Vrba,,4392.0,4153.0,G.A.P.,ŽC4215,G.A.P. - Ž4215,2.3,NAB,45.15477,18.06332,G.A.P.,LC42058,1.0,Gornja Vrba
2022,ZC,ŽC4218,4218,3735,Babina Greda,,1649.0,1738.0,ŽC4220,LC46017,Ž4220 - L46017,5.5,PAB,,,,,,
2022,ZC,ŽC4224,4224,3736,Komletinci,,2154.0,2356.0,DC537,ŽC4225,D537 - Ž4225,11.0,PAB,,,,,,
2022,ZC,ŽC4236,4236,3415,Dobrovac,,2111.0,2182.0,LC41005,DC47,L41005 - D47,4.0,NAB,45.4227,17.12823,LC41005,DC47,4.0,Dobrovac
2022,ZC,ŽC4244,4244,3526,Malino,,2914.0,2984.0,LC41067,ŽC4204,L41067 - Ž4204,3.7,NAB,45.17042,17.7144,LC42028,ŽC4204,3.5,Malino
2022,ZC,ŽC4257,4257,2521,Mece,,4905.0,4696.0,LC44033,ŽC4042,L44033 - Ž4042,6.2,NAB,45.62138,18.71712,LC44033,ŽC4042,6.2,Mece
2022,ZC,ŽC4257,4257,2506,Podravlje,,8348.0,7985.0,ŽC4042,G.A.P.,Ž4042 - G.A.P.,5.0,NAB,45.569688,18.709542,ŽC4257,DC2,4.0,Podravlje
2022,ZC,ŽC4299,4299,4502,Vrbanja,,1205.0,1261.0,ŽC4229,ŽC4230,Ž4229 - Ž4230,8.7,NAB,44.99607,18.93082,DC537,ŽC4230,8.7,Vrbanja
2022,ZC,ŽC5007,5007,2753,Karojba,,2432.0,3203.0,LC50059,ŽC5042,L50059 - Ž5042,1.9,NAB,45.31115,13.82395,LC50059,ŽC5042,1.9,Karojba
2022,ZC,ŽC5011,5011,2756,Buzet,,541.0,834.0,LC50070,DC44,L50070 - D44,17.2,NAB,45.43262,13.96642,GP,DC44,7.3,Buzet
2022,ZC,ŽC5012,5012,2837,Permani,,2792.0,2967.0,ŽC5015,DC8,Ž5015 - D8,1.2,NAB,45.4143,14.2987,ŽC5015,DC8,1.2,Permani
2022,ZC,ŽC5017,5017,2838,Škalnica,,886.0,1016.0,LC58012,LC58013,L58012 - L58013,0.806,NAB,45.4688,14.29863,LC58012,LC58013,0.806,Škalnica
2022,ZC,ŽC5021,5021,2833,Kastav,,9787.0,9529.0,ŽC5206,ŽC5020,Ž5206 - Ž5020,1.5,NAB,45.37384,14.355996,ŽC5206,ŽC5020,1.5,Kastav
2022,ZC,ŽC5025,5025,2834,Viškovo,,5651.0,5311.0,ŽC5017,ŽC5021,Ž5017 - Ž5021,2.5,NAB,45.389379,14.387194,ŽC5017,LC58018,1.9,Viškovo
2022,ZC,ŽC5033,5033,2942,Kuželj,,268.0,353.0,G.P.,DC203,G.P. - D203,12.0,NAB,45.47837,14.80535,G.P.,DC203,12.0,Kuželj
2022,ZC,ŽC5034,5034,2939,Ravna Gora,,1724.0,1902.0,A6,ŽC5069,A6 - Ž5069,1.0,NAB,45.37927,14.91563,A6,ŽC5069,1.0,Ravna Gora
2022,ZC,ŽC5042,5042,2758,Nova Vas,,4001.0,5671.0,LC50046,A9,L50046 - A9,4.0,PAB,,,,,,
2022,ZC,ŽC5046,5046,2759,Novaki Pazinski,,2184.0,3024.0,LC50079,LC50073,L50079 - L50073,4.8,PAB,,,,,,
2022,ZC,ŽC5047,5047,2832,Bregi,,1490.0,1785.0,ŽC5048,ŽC5052,Ž5048 - Ž5052,5.4,NAB,45.345646,14.296192,ŽC5048,ŽC5052,5.4,Bregi
2022,ZC,ŽC5047,5047,2840,Rubeši,,8352.0,9026.0,DC8,ŽC5019,D8 - Ž5019,1.8,NAB,45.36877,14.336,LC58043,ŽC5019,1.2,Rubeši
2022,ZC,ŽC5055,5055,2839,Dražice,,6741.0,6677.0,LC58021,ŽC5028,L58021 - Ž5028,1.7,NAB,45.3739,14.47395,LC58021,ŽC5028,1.7,Dražice
2022,ZC,ŽC5059,5059,2945,Krasica,,2960.0,2877.0,ŽC5205,DC501,Ž5205 - D501,5.8,NAB,45.315,14.54625,ŽC5205,ŽC5060,5.7,Krasica
2022,ZC,ŽC5062,5062,2940,Fužine,,769.0,1061.0,DC3,ŽC5068,D3 - Ž5068,6.9,NAB,45.3104,14.71617,DC3,ŽC5068,6.9,Fužine
2022,ZC,ŽC5072,5072,2766,Sveti Lovreč - zapad,zapad,3078.0,4051.0,LC50090,ŽC5209,L50090 - Ž5209,5.6,PAB,,,,,,
